local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Obstructive genitourinary defect,Abnormality of the genitourinary system,condition,HPO Code,condition_description,0000119,Abnormality of the genitourinary system,http://purl.obolibrary.org/obo/hp.owl,
Erythematous conditions,Erythema,condition,HPO Code,condition_description,0010783,Erythema,http://purl.obolibrary.org/obo/hp.owl,
Chronic pericarditis,Pericarditis,condition,HPO Code,condition_description,0001701,Pericarditis,http://purl.obolibrary.org/obo/hp.owl,
Chronic pericarditis,pericarditis,condition,MONDO Code,condition_description,0005904,pericarditis,http://purl.obolibrary.org/obo/mondo.owl,
Substance addiction and disorders,Drug addiction,condition,HPO Code,condition_description,0033511,Drug addiction,http://purl.obolibrary.org/obo/hp.owl,
Substance addiction and disorders,substance-related disorder,condition,MONDO Code,condition_description,0002494,substance-related disorder,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of esophageal motility,Abnormal esophagus physiology,condition,HPO Code,condition_description,0025270,Abnormal esophagus physiology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of esophageal motility,esophageal disorder,condition,MONDO Code,condition_description,0003749,esophageal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Glaucoma,Glaucoma,condition,HPO Code,condition_description,0000501,Glaucoma,http://purl.obolibrary.org/obo/hp.owl,
Glaucoma,glaucoma (disease),condition,MONDO Code,condition_description,0005041,glaucoma,http://purl.obolibrary.org/obo/mondo.owl,
Primary angle-closure glaucoma,Angle closure glaucoma,condition,HPO Code,condition_description,0012109,Angle closure glaucoma,http://purl.obolibrary.org/obo/hp.owl,
Primary angle-closure glaucoma,primary angle-closure glaucoma,condition,MONDO Code,condition_description,0001868,primary angle-closure glaucoma,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of posterior segment of eye,Abnormal posterior eye segment morphology,condition,HPO Code,condition_description,0004329,Abnormal posterior eye segment morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of posterior segment of eye,eye disorder,condition,MONDO Code,condition_description,0005328,eye disorder,http://purl.obolibrary.org/obo/mondo.owl,
Chronic pharyngitis and nasopharyngitis,Pharyngitis,condition,HPO Code,condition_description,0025439,Pharyngitis,http://purl.obolibrary.org/obo/hp.owl,
Chronic pharyngitis and nasopharyngitis,pharyngitis,condition,MONDO Code,condition_description,0002258,pharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Chronic pharyngitis and nasopharyngitis,nasopharyngitis,condition,MONDO Code,condition_description,0001040,nasopharyngitis,http://purl.obolibrary.org/obo/mondo.owl,
Congenital cataract and lens anomalies,Abnormal lens morphology,condition,HPO Code,condition_description,0000517,Abnormal lens morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital cataract and lens anomalies,lens disorder,condition,MONDO Code,condition_description,0001176,lens disorder,http://purl.obolibrary.org/obo/mondo.owl,
Venous embolism & thrombosis,Venous thrombosis,condition,HPO Code,condition_description,0004936,Venous thrombosis,http://purl.obolibrary.org/obo/hp.owl,
Deep vein thrombosis,Deep venous thrombosis,condition,HPO Code,condition_description,0002625,Deep venous thrombosis,http://purl.obolibrary.org/obo/hp.owl,
Keratoconjunctivitis,Keratoconjunctivitis,condition,HPO Code,condition_description,0001096,Keratoconjunctivitis,http://purl.obolibrary.org/obo/hp.owl,
Keratoconjunctivitis,keratoconjunctivitis,condition,MONDO Code,condition_description,0004768,keratoconjunctivitis,http://purl.obolibrary.org/obo/mondo.owl,
"Eye infection, viral",viral eye infection,condition,MONDO Code,condition_description,0020950,viral eye infection,http://purl.obolibrary.org/obo/mondo.owl,
Viral pneumonia,viral pneumonia,condition,MONDO Code,condition_description,0006012,viral pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Chronic renal failure,Stage 5 chronic kidney disease,condition,HPO Code,condition_description,0003774,Stage 5 chronic kidney disease,http://purl.obolibrary.org/obo/hp.owl,
Chronic renal failure,chronic renal failure syndrome,condition,MONDO Code,condition_description,0024327,chronic renal failure syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Valvular heart disease/ heart chambers,Abnormal heart morphology,condition,HPO Code,condition_description,0001627,Abnormal heart morphology,http://purl.obolibrary.org/obo/hp.owl,
Valvular heart disease/ heart chambers,congenital heart malformation,condition,MONDO Code,condition_description,0019512,congenital heart malformation,http://purl.obolibrary.org/obo/mondo.owl,
Wheezing and painful respiration,Dyspnea,condition,HPO Code,condition_description,0002094,Dyspnea,http://purl.obolibrary.org/obo/hp.owl,
Rosacea,Facial erythema,condition,HPO Code,condition_description,0001041,Facial erythema,http://purl.obolibrary.org/obo/hp.owl,
Rosacea,rosacea,condition,MONDO Code,condition_description,0006604,rosacea,http://purl.obolibrary.org/obo/mondo.owl,
Hypoventilation,Hypoventilation,condition,HPO Code,condition_description,0002791,Hypoventilation,http://purl.obolibrary.org/obo/hp.owl,
Intestinal helminthiases,intestinal helminthiasis,condition,MONDO Code,condition_description,0024271,intestinal helminthiasis,http://purl.obolibrary.org/obo/mondo.owl,
Hypermetropia,Hypermetropia,condition,HPO Code,condition_description,0000540,Hypermetropia,http://purl.obolibrary.org/obo/hp.owl,
Hypermetropia,hyperopia,condition,MONDO Code,condition_description,0004891,hyperopia,http://purl.obolibrary.org/obo/mondo.owl,
Anisometropia,Anisometropia,condition,HPO Code,condition_description,0012803,Anisometropia,http://purl.obolibrary.org/obo/hp.owl,
Anisometropia,anisometropia,condition,MONDO Code,condition_description,0001478,anisometropia,http://purl.obolibrary.org/obo/mondo.owl,
Autism,Autism,condition,HPO Code,condition_description,0000717,Autism,http://purl.obolibrary.org/obo/hp.owl,
Autism,autism,condition,MONDO Code,condition_description,0005260,autism,http://purl.obolibrary.org/obo/mondo.owl,
Methicillin resistant Staphylococcus aureus,Methicillin-resistant Staphylococcus aureus infection,condition,HPO Code,condition_description,0032326,Methicillin-resistant Staphylococcus aureus infection,http://purl.obolibrary.org/obo/hp.owl,
Methicillin resistant Staphylococcus aureus,methicillin-resistant staphylococcus aureus infectious disease,condition,MONDO Code,condition_description,0100073,methicillin-resistant staphylococcus aureus infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Cleft palate,Cleft palate,condition,HPO Code,condition_description,0000175,Cleft palate,http://purl.obolibrary.org/obo/hp.owl,
Cleft palate,cleft palate,condition,MONDO Code,condition_description,0016064,cleft palate,http://purl.obolibrary.org/obo/mondo.owl,
Purpura and other hemorrhagic conditions,Purpura,condition,HPO Code,condition_description,0000979,Purpura,http://purl.obolibrary.org/obo/hp.owl,
Purpura and other hemorrhagic conditions,purpura,condition,MONDO Code,condition_description,0002610,purpura,http://purl.obolibrary.org/obo/mondo.owl,
Thrombocytopenia,Thrombocytopenia,condition,HPO Code,condition_description,0001873,Thrombocytopenia,http://purl.obolibrary.org/obo/hp.owl,
Thrombocytopenia,thrombocytopenia,condition,MONDO Code,condition_description,0002049,thrombocytopenia,http://purl.obolibrary.org/obo/mondo.owl,
Other specified erythematous conditions,Erythema,condition,HPO Code,condition_description,0010783,Erythema,http://purl.obolibrary.org/obo/hp.owl,
Eczema,Eczema,condition,HPO Code,condition_description,0000964,Eczema,http://purl.obolibrary.org/obo/hp.owl,
Eczema,atopic eczema,condition,MONDO Code,condition_description,0004980,atopic eczema,http://purl.obolibrary.org/obo/mondo.owl,
Voice disturbance,Abnormality of the voice,condition,HPO Code,condition_description,0001608,Abnormality of the voice,http://purl.obolibrary.org/obo/hp.owl,
Voice disturbance,voice disorders,condition,MONDO Code,condition_description,0043862,voice disorders,http://purl.obolibrary.org/obo/mondo.owl,
Chronic pancreatitis,Chronic pancreatitis,condition,HPO Code,condition_description,0006280,Chronic pancreatitis,http://purl.obolibrary.org/obo/hp.owl,
Chronic pancreatitis,chronic pancreatitis,condition,MONDO Code,condition_description,0005003,chronic pancreatitis,http://purl.obolibrary.org/obo/mondo.owl,
Infantile cerebral palsy,Cerebral palsy,condition,HPO Code,condition_description,0100021,Cerebral palsy,http://purl.obolibrary.org/obo/hp.owl,
Infantile cerebral palsy,cerebral palsy,condition,MONDO Code,condition_description,0006497,cerebral palsy,http://purl.obolibrary.org/obo/mondo.owl,
Hematemesis,Hematemesis,condition,HPO Code,condition_description,0002248,Hematemesis,http://purl.obolibrary.org/obo/hp.owl,
Oliguria and anuria,Decreased urine output,condition,HPO Code,condition_description,0011037,Decreased urine output,http://purl.obolibrary.org/obo/hp.owl,
Diseases of pancreas,Abnormal pancreas morphology,condition,HPO Code,condition_description,0012090,Abnormal pancreas morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of pancreas,pancreas disorder,condition,MONDO Code,condition_description,0002356,pancreas disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acute pancreatitis,Acute pancreatitis,condition,HPO Code,condition_description,0001735,Acute pancreatitis,http://purl.obolibrary.org/obo/hp.owl,
Acute pancreatitis,acute pancreatitis,condition,MONDO Code,condition_description,0006515,acute pancreatitis,http://purl.obolibrary.org/obo/mondo.owl,
Fracture of tibia and fibula,Bone fracture,condition,HPO Code,condition_description,0020110,Bone fracture,http://purl.obolibrary.org/obo/hp.owl,
Fracture of tibia and fibula,bone fracture,condition,MONDO Code,condition_description,0005315,bone fracture,http://purl.obolibrary.org/obo/mondo.owl,
Alopecia,Alopecia,condition,HPO Code,condition_description,0001596,Alopecia,http://purl.obolibrary.org/obo/hp.owl,
Alopecia,alopecia,condition,MONDO Code,condition_description,0004907,alopecia,http://purl.obolibrary.org/obo/mondo.owl,
Corneal ulcer,Corneal ulceration,condition,HPO Code,condition_description,0012804,Corneal ulceration,http://purl.obolibrary.org/obo/hp.owl,
Corneal ulcer,corneal ulcer,condition,MONDO Code,condition_description,0004577,corneal ulcer,http://purl.obolibrary.org/obo/mondo.owl,
Myoneural disorders,neuromuscular disease,condition,MONDO Code,condition_description,0019056,neuromuscular disease,http://purl.obolibrary.org/obo/mondo.owl,
Myasthenia gravis,myasthenia gravis,condition,MONDO Code,condition_description,0009688,myasthenia gravis,http://purl.obolibrary.org/obo/mondo.owl,
Alopecia areata,Alopecia,condition,HPO Code,condition_description,0001596,Alopecia,http://purl.obolibrary.org/obo/hp.owl,
Alopecia areata,alopecia areata,condition,MONDO Code,condition_description,0005340,alopecia areata,http://purl.obolibrary.org/obo/mondo.owl,
Otorrhea,discharging ear,condition,MONDO Code,condition_description,0000988,discharging ear,http://purl.obolibrary.org/obo/mondo.owl,
Perforation of tympanic membrane,Abnormality of the tympanic membrane,condition,HPO Code,condition_description,0040090,Abnormality of the tympanic membrane,http://purl.obolibrary.org/obo/hp.owl,
Perforation of tympanic membrane,tympanic membrane disorder,condition,MONDO Code,condition_description,0003648,tympanic membrane disorder,http://purl.obolibrary.org/obo/mondo.owl,
Tympanosclerosis and middle ear disease related to otitis media,Tympanosclerosis,condition,HPO Code,condition_description,0020123,Tympanosclerosis,http://purl.obolibrary.org/obo/hp.owl,
Tympanosclerosis and middle ear disease related to otitis media,tympanosclerosis,condition,MONDO Code,condition_description,0001443,tympanosclerosis,http://purl.obolibrary.org/obo/mondo.owl,
Other cardiac conduction disorders,Cardiac conduction abnormality,condition,HPO Code,condition_description,0031546,Cardiac conduction abnormality,http://purl.obolibrary.org/obo/hp.owl,
Other cardiac conduction disorders,heart conduction disease,condition,MONDO Code,condition_description,0000992,heart conduction disease,http://purl.obolibrary.org/obo/mondo.owl,
Celiac disease,Celiac disease,condition,HPO Code,condition_description,0002608,Celiac disease,http://purl.obolibrary.org/obo/hp.owl,
Celiac disease,celiac disease,condition,MONDO Code,condition_description,0005130,celiac disease,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of stomach and duodenum,Abnormality of the gastrointestinal tract,condition,HPO Code,condition_description,0011024,Abnormality of the gastrointestinal tract,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of stomach and duodenum,digestive system disorder,condition,MONDO Code,condition_description,0004335,digestive system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Nonrheumatic mitral valve disorders,Abnormal mitral valve physiology,condition,HPO Code,condition_description,0031481,Abnormal mitral valve physiology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic mitral valve disorders,mitral valve disorder,condition,MONDO Code,condition_description,0003767,mitral valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Heart valve disorders,Abnormal heart valve morphology,condition,HPO Code,condition_description,0001654,Abnormal heart valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Heart valve disorders,heart valve disorder,condition,MONDO Code,condition_description,0002869,heart valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Chronic rheumatic disease of the heart valves,rheumatic heart disease,condition,MONDO Code,condition_description,0006955,rheumatic heart disease,http://purl.obolibrary.org/obo/mondo.owl,
Carbuncle and furuncle,Folliculitis,condition,HPO Code,condition_description,0025084,Folliculitis,http://purl.obolibrary.org/obo/hp.owl,
Carbuncle and furuncle,folliculitis,condition,MONDO Code,condition_description,0006552,folliculitis,http://purl.obolibrary.org/obo/mondo.owl,
"Malignant neoplasm, other",Neoplasm,condition,HPO Code,condition_description,0000265,Mastoiditis,http://purl.obolibrary.org/obo/hp.owl,
"Malignant neoplasm, other",neoplasm,condition,MONDO Code,condition_description,0005070,neoplasm,http://purl.obolibrary.org/obo/mondo.owl,
"Myeloid leukemia, acute",Acute myeloid leukemia,condition,HPO Code,condition_description,0004808,Acute myeloid leukemia,http://purl.obolibrary.org/obo/hp.owl,
"Myeloid leukemia, acute",acute myeloid leukemia,condition,MONDO Code,condition_description,0018874,acute myeloid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Myeloid leukemia,Myeloid leukemia,condition,HPO Code,condition_description,0012324,Myeloid leukemia,http://purl.obolibrary.org/obo/hp.owl,
Myeloid leukemia,myeloid leukemia,condition,MONDO Code,condition_description,0004643,myeloid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
progressive myopia,Myopia,condition,HPO Code,condition_description,0000545,Myopia,http://purl.obolibrary.org/obo/hp.owl,
progressive myopia,myopia (disease),condition,MONDO Code,condition_description,0001384,myopia,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of the globe,Abnormal eye morphology,condition,HPO Code,condition_description,0012372,Abnormal eye morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of the globe,eye disorder,condition,MONDO Code,condition_description,0005328,eye disorder,http://purl.obolibrary.org/obo/mondo.owl,
Elevated sedimentation rate,Elevated erythrocyte sedimentation rate,condition,HPO Code,condition_description,0003565,Elevated erythrocyte sedimentation rate,http://purl.obolibrary.org/obo/hp.owl,
Corneal opacity,Corneal opacity,condition,HPO Code,condition_description,0007957,Corneal opacity,http://purl.obolibrary.org/obo/hp.owl,
Disorders of cornea,Abnormal cornea morphology,condition,HPO Code,condition_description,0000481,Abnormal cornea morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of cornea,corneal disorder,condition,MONDO Code,condition_description,0000942,corneal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Nystagmus and other irregular eye movements,Abnormality of eye movement,condition,HPO Code,condition_description,0000496,Abnormality of eye movement,http://purl.obolibrary.org/obo/hp.owl,
Nystagmus and other irregular eye movements,ocular motility disease,condition,MONDO Code,condition_description,0001584,ocular motility disease,http://purl.obolibrary.org/obo/mondo.owl,
Ventral hernia,Ventral hernia,condition,HPO Code,condition_description,0002933,Ventral hernia,http://purl.obolibrary.org/obo/hp.owl,
Incisional hernia,Incisional hernia,condition,HPO Code,condition_description,0004872,Incisional hernia,http://purl.obolibrary.org/obo/hp.owl,
Lipoma,Lipoma,condition,HPO Code,condition_description,0012032,Lipoma,http://purl.obolibrary.org/obo/hp.owl,
Lipoma,lipoma,condition,MONDO Code,condition_description,0005106,lipoma,http://purl.obolibrary.org/obo/mondo.owl,
Congenital deformities of feet,Abnormal foot morphology,condition,HPO Code,condition_description,0001760,Abnormal foot morphology,http://purl.obolibrary.org/obo/hp.owl,
Psychogenic disorder,conversion disorder,condition,MONDO Code,condition_description,0002104,conversion disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other diseases of respiratory system,Abnormality of the respiratory system,condition,HPO Code,condition_description,0002086,Abnormality of the respiratory system,http://purl.obolibrary.org/obo/hp.owl,
Other diseases of respiratory system,respiratory system disorder,condition,MONDO Code,condition_description,0005087,respiratory system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Dysphagia,Dysphagia,condition,HPO Code,condition_description,0002015,Dysphagia,http://purl.obolibrary.org/obo/hp.owl,
Disorders of lacrimal system,Lacrimation abnormality,condition,HPO Code,condition_description,0000632,Lacrimation abnormality,http://purl.obolibrary.org/obo/hp.owl,
Disorders of lacrimal system,disorder of lacrimal gland,condition,MONDO Code,condition_description,0024625,disorder of lacrimal gland,http://purl.obolibrary.org/obo/mondo.owl,
Epiphora,Epiphora,condition,HPO Code,condition_description,0009926,Epiphora,http://purl.obolibrary.org/obo/hp.owl,
Epiphora,excessive tearing,condition,MONDO Code,condition_description,0001793,excessive tearing,http://purl.obolibrary.org/obo/mondo.owl,
Other forms of chronic heart disease,Abnormal cardiovascular system physiology,condition,HPO Code,condition_description,0011025,Abnormal cardiovascular system physiology,http://purl.obolibrary.org/obo/hp.owl,
Other forms of chronic heart disease,heart disorder,condition,MONDO Code,condition_description,0005267,heart disorder,http://purl.obolibrary.org/obo/mondo.owl,
Cardiomegaly,Cardiomegaly,condition,HPO Code,condition_description,0001640,Cardiomegaly,http://purl.obolibrary.org/obo/hp.owl,
Impulse control disorder,impulse control disorder,condition,MONDO Code,condition_description,0001162,impulse control disorder,http://purl.obolibrary.org/obo/mondo.owl,
Schizophrenia and other psychotic disorders,Behavioral abnormality,condition,HPO Code,condition_description,0000708,Behavioral abnormality,http://purl.obolibrary.org/obo/hp.owl,
Schizophrenia and other psychotic disorders,psychotic disorder,condition,MONDO Code,condition_description,0005485,psychotic disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hidradenitis,hidradenitis,condition,MONDO Code,condition_description,0002260,hidradenitis,http://purl.obolibrary.org/obo/mondo.owl,
Acute laryngitis and tracheitis,Subglottic laryngitis,condition,HPO Code,condition_description,0033000,Subglottic laryngitis,http://purl.obolibrary.org/obo/hp.owl,
Acute laryngitis and tracheitis,upper respiratory tract disorder,condition,MONDO Code,condition_description,0004867,upper respiratory tract disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hypoparathyroidism,Hypoparathyroidism,condition,HPO Code,condition_description,0000829,Hypoparathyroidism,http://purl.obolibrary.org/obo/hp.owl,
Hypoparathyroidism,hypoparathyroidism,condition,MONDO Code,condition_description,0001220,hypoparathyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of parathyroid gland,Abnormality of the parathyroid gland,condition,HPO Code,condition_description,0000828,Abnormality of the parathyroid gland,http://purl.obolibrary.org/obo/hp.owl,
Disorders of parathyroid gland,parathyroid gland disorder,condition,MONDO Code,condition_description,0001223,parathyroid gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Myeloproliferative disease,Myeloproliferative disorder,condition,HPO Code,condition_description,0005547,Myeloproliferative disorder,http://purl.obolibrary.org/obo/hp.owl,
Myeloproliferative disease,myelodysplastic/myeloproliferative disease,condition,MONDO Code,condition_description,0020077,myelodysplastic/myeloproliferative disease,http://purl.obolibrary.org/obo/mondo.owl,
Testicular hypofunction,Abnormal testis morphology,condition,HPO Code,condition_description,0000035,Abnormal testis morphology,http://purl.obolibrary.org/obo/hp.owl,
Testicular hypofunction,testicular disorder,condition,MONDO Code,condition_description,0002329,testicular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Testicular dysfunction,Abnormal testis morphology,condition,HPO Code,condition_description,0000035,Abnormal testis morphology,http://purl.obolibrary.org/obo/hp.owl,
Vitamin deficiency,vitamin deficiency disorder,condition,MONDO Code,condition_description,0024298,vitamin deficiency disorder,http://purl.obolibrary.org/obo/mondo.owl,
Cholesteatoma,Cholesteatoma,condition,HPO Code,condition_description,0009797,Cholesteatoma,http://purl.obolibrary.org/obo/hp.owl,
Cholesteatoma,cholesteatoma,condition,MONDO Code,condition_description,0006530,cholesteatoma,http://purl.obolibrary.org/obo/mondo.owl,
Other inflammatory disorders of male genital organs,Abnormal male reproductive system physiology,condition,HPO Code,condition_description,0012874,Abnormal male reproductive system physiology,http://purl.obolibrary.org/obo/hp.owl,
Other inflammatory disorders of male genital organs,male reproductive system disorder,condition,MONDO Code,condition_description,0003150,male reproductive system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Lymphoid leukemia,Lymphoid leukemia,condition,HPO Code,condition_description,0005526,Lymphoid leukemia,http://purl.obolibrary.org/obo/hp.owl,
Lymphoid leukemia,lymphoid leukemia,condition,MONDO Code,condition_description,0005402,lymphoid leukemia,http://purl.obolibrary.org/obo/mondo.owl,
"Lymphoid leukemia, acute",Acute lymphoblastic leukemia,condition,HPO Code,condition_description,0006721,Acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/hp.owl,
"Lymphoid leukemia, acute",acute lymphoblastic leukemia,condition,MONDO Code,condition_description,0004967,acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Corns and callosities,Hyperkeratosis,condition,HPO Code,condition_description,0000962,Hyperkeratosis,http://purl.obolibrary.org/obo/hp.owl,
Duodenitis,Duodenitis,condition,HPO Code,condition_description,0033117,Duodenitis,http://purl.obolibrary.org/obo/hp.owl,
Duodenitis,duodenitis,condition,MONDO Code,condition_description,0004627,duodenitis,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of thyroid,Abnormality of the thyroid gland,condition,HPO Code,condition_description,0000820,Abnormality of the thyroid gland,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of thyroid,thyroid gland disorder,condition,MONDO Code,condition_description,0003240,thyroid gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Tooth complications likely association with other diseases,Abnormality of dental morphology,condition,HPO Code,condition_description,0006482,Abnormality of dental morphology,http://purl.obolibrary.org/obo/hp.owl,
Tooth complications likely association with other diseases,tooth disorder,condition,MONDO Code,condition_description,0006999,tooth disorder,http://purl.obolibrary.org/obo/mondo.owl,
Respiratory complications,Abnormality of the respiratory system,condition,HPO Code,condition_description,0002086,Abnormality of the respiratory system,http://purl.obolibrary.org/obo/hp.owl,
Respiratory complications,respiratory system disorder,condition,MONDO Code,condition_description,0005087,respiratory system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hyposmolality and/or hyponatremia,Hyponatremia,condition,HPO Code,condition_description,0002902,Hyponatremia,http://purl.obolibrary.org/obo/hp.owl,
Systolic/diastolic heart failure,Congestive heart failure,condition,HPO Code,condition_description,0001635,Congestive heart failure,http://purl.obolibrary.org/obo/hp.owl,
Systolic/diastolic heart failure,congestive heart failure,condition,MONDO Code,condition_description,0005009,congestive heart failure,http://purl.obolibrary.org/obo/mondo.owl,
Congenital hypertrophic pyloric stenosis,Pyloric stenosis,condition,HPO Code,condition_description,0002021,Pyloric stenosis,http://purl.obolibrary.org/obo/hp.owl,
Congenital hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,condition,MONDO Code,condition_description,0001560,hypertrophic pyloric stenosis,http://purl.obolibrary.org/obo/mondo.owl,
Nonrheumatic aortic valve disorders,Abnormal aortic valve morphology,condition,HPO Code,condition_description,0001646,Abnormal aortic valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic aortic valve disorders,aortic valve disorder,condition,MONDO Code,condition_description,0003803,aortic valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acute pericarditis,Pericarditis,condition,HPO Code,condition_description,0001701,Pericarditis,http://purl.obolibrary.org/obo/hp.owl,
Acute pericarditis,pericarditis,condition,MONDO Code,condition_description,0005904,pericarditis,http://purl.obolibrary.org/obo/mondo.owl,
Contracture of joint,Limb joint contracture,condition,HPO Code,condition_description,0003121,Limb joint contracture,http://purl.obolibrary.org/obo/hp.owl,
Contracture of joint,contracture,condition,MONDO Code,condition_description,0005307,contracture,http://purl.obolibrary.org/obo/mondo.owl,
Intestinal infection due to C. difficile,Unusual gastrointestinal infection,condition,HPO Code,condition_description,0032166,Unusual gastrointestinal infection,http://purl.obolibrary.org/obo/hp.owl,
Intestinal infection due to C. difficile,Clostridium difficile colitis,condition,MONDO Code,condition_description,0000705,Clostridium difficile colitis,http://purl.obolibrary.org/obo/mondo.owl,
AV block,Atrioventricular block,condition,HPO Code,condition_description,0001678,Atrioventricular block,http://purl.obolibrary.org/obo/hp.owl,
AV block,atrioventricular block,condition,MONDO Code,condition_description,0000465,atrioventricular block,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac conduction disorders,Cardiac conduction abnormality,condition,HPO Code,condition_description,0031546,Cardiac conduction abnormality,http://purl.obolibrary.org/obo/hp.owl,
Cardiac conduction disorders,heart conduction disease,condition,MONDO Code,condition_description,0000992,heart conduction disease,http://purl.obolibrary.org/obo/mondo.owl,
Calcium/phosphorus disorders,Abnormal metabolism,condition,HPO Code,condition_description,0032245,Abnormal metabolism,http://purl.obolibrary.org/obo/hp.owl,
Calcium/phosphorus disorders,mineral metabolism disease,condition,MONDO Code,condition_description,0000226,mineral metabolism disease,http://purl.obolibrary.org/obo/mondo.owl,
Abnormal arterial blood gases,Abnormal blood gas level,condition,HPO Code,condition_description,0012415,Abnormal blood gas level,http://purl.obolibrary.org/obo/hp.owl,
Hypoglycemia,Hypoglycemia,condition,HPO Code,condition_description,0001943,Hypoglycemia,http://purl.obolibrary.org/obo/hp.owl,
Hypoglycemia,hypoglycemia,condition,MONDO Code,condition_description,0004946,hypoglycemia,http://purl.obolibrary.org/obo/mondo.owl,
Diseases of lips,Abnormal lip morphology,condition,HPO Code,condition_description,0000159,Abnormal lip morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of lips,lip disorder,condition,MONDO Code,condition_description,0004748,lip disorder,http://purl.obolibrary.org/obo/mondo.owl,
Hemoptysis,Hemoptysis,condition,HPO Code,condition_description,0002105,Hemoptysis,http://purl.obolibrary.org/obo/hp.owl,
Cataract,Cataract,condition,HPO Code,condition_description,0000518,Cataract,http://purl.obolibrary.org/obo/hp.owl,
Cataract,cataract,condition,MONDO Code,condition_description,0005129,cataract,http://purl.obolibrary.org/obo/mondo.owl,
Hypertrophy of female genital organs,Labial hypertrophy,condition,HPO Code,condition_description,0000065,Labial hypertrophy,http://purl.obolibrary.org/obo/hp.owl,
Kyphosis (acquired),Kyphosis,condition,HPO Code,condition_description,0002808,Kyphosis,http://purl.obolibrary.org/obo/hp.owl,
Abscess or ulceration of vulva,Vulvar abcess,condition,HPO Code,condition_description,0033587,Vulvar abscess,http://purl.obolibrary.org/obo/hp.owl,
Abscess or ulceration of vulva,ulceration of vulva,condition,MONDO Code,condition_description,0001551,ulceration of vulva,http://purl.obolibrary.org/obo/mondo.owl,
Sinoatrial node dysfunction,Abnormal electrophysiology of sinoatrial node origin,condition,HPO Code,condition_description,0011702,Abnormal electrophysiology of sinoatrial node origin,http://purl.obolibrary.org/obo/hp.owl,
Sinoatrial node dysfunction,sinoatrial node disorder,condition,MONDO Code,condition_description,0000469,sinoatrial node disorder,http://purl.obolibrary.org/obo/mondo.owl,
Moyamoya disease,Moyamoya phenomenon,condition,HPO Code,condition_description,0011834,Moyamoya phenomenon,http://purl.obolibrary.org/obo/hp.owl,
Cerebrovascular disease,cerebrovascular disorder,condition,MONDO Code,condition_description,0011057,cerebrovascular disorder,http://purl.obolibrary.org/obo/mondo.owl,
Subarachnoid hemorrhage,Subarachnoid hemorrhage,condition,HPO Code,condition_description,0002138,Subarachnoid hemorrhage,http://purl.obolibrary.org/obo/hp.owl,
Subarachnoid hemorrhage,subarachnoid hemorrhage,condition,MONDO Code,condition_description,0005099,subarachnoid hemorrhage,http://purl.obolibrary.org/obo/mondo.owl,
